DRUG_ID,DRUG_NAME,gene_name,n_cells,mean_delta_auc,std_delta_auc,abs_mean_delta_auc,frac_sensitising,is_known_target,rank_sensitising
1200,Fulvestrant,CNN2,187,0.00046656292397528887,0.00040933178388513625,0.0005105715827085078,0.0,False,6
1200,Fulvestrant,AGRN,187,0.0004651297931559384,0.000251538964221254,0.0004699462733697146,0.0,False,7
1200,Fulvestrant,TCEAL4,187,0.0004465651581995189,0.00043929554522037506,0.0005109372432343662,0.0,False,8
1200,Fulvestrant,MTSS2,187,0.0004376927681732923,0.00037471033283509314,0.0004951876471750438,0.0,False,9
1200,Fulvestrant,PON2,187,0.00041594606591388583,0.00041528523433953524,0.0004989426815882325,0.0,False,10
1200,Fulvestrant,JAG1,187,0.0004054656019434333,0.00025807972997426987,0.00041424360824748874,0.0,False,11
1200,Fulvestrant,CST3,187,0.000403795565944165,0.00036558977444656193,0.0004527585406322032,0.0,False,12
1200,Fulvestrant,P4HA2,187,0.00039204349741339684,0.0002254937426187098,0.00039792570169083774,0.0,False,13
1200,Fulvestrant,MT2A,187,0.000381077901693061,0.00030080907163210213,0.0004082679806742817,0.0,False,14
1200,Fulvestrant,LMNA,187,0.0003752702905330807,0.0003042558382730931,0.0004078598285559565,0.0,False,15
1200,Fulvestrant,SDC4,187,0.0003644517273642123,0.000222418166231364,0.00037363116280175745,0.0,False,16
1200,Fulvestrant,PLS3,187,0.000356812437530607,0.0003046796191483736,0.000390218454413116,0.0,False,17
1200,Fulvestrant,COTL1,187,0.00035593798384070396,0.0003412045771256089,0.0004056312027387321,0.0,False,18
1200,Fulvestrant,LDHB,187,0.0003460611333139241,0.0005678648012690246,0.0005329693667590618,0.0,False,19
1200,Fulvestrant,NCKAP1,187,0.0003450415679253638,0.00022630649618804455,0.0003558977332431823,0.0,False,20
1243,Piperlongumine,SAT1,44,0.0006054348777979612,0.00042535836109891534,0.0006384178996086121,0.0,False,1
1243,Piperlongumine,LDHB,44,0.0004962431848980486,0.0005273777060210705,0.0005845380364917219,0.0,False,2
1243,Piperlongumine,ITM2C,44,0.0004949698341079056,0.0003264529223088175,0.0005121928988955915,0.0,False,3
1243,Piperlongumine,ANXA2,44,0.0004899501800537109,0.00035033668973483145,0.0005190534866414964,0.0,False,4
1243,Piperlongumine,EPB41L2,44,0.00046161358477547765,0.0002135926333721727,0.00046161358477547765,0.0,False,5
1243,Piperlongumine,FXYD5,44,0.00038044562097638845,0.00022242130944505334,0.000388706277590245,0.0,False,6
1243,Piperlongumine,ADGRE5,44,0.00037148932460695505,0.0003139660693705082,0.0003925148630514741,0.0,False,7
1243,Piperlongumine,PSAT1,44,0.0003352029889356345,0.0003759581013582647,0.00042301416397094727,0.0,False,8
1243,Piperlongumine,PRNP,44,0.00033192065893672407,0.00031701181433163583,0.00037771055940538645,0.0,False,9
1243,Piperlongumine,MT2A,44,0.00032635303796269,0.000274735881248489,0.000355499709257856,0.0,False,10
1243,Piperlongumine,ENC1,44,0.00032459336216561496,0.00024585312348790467,0.00034975193557329476,0.0,False,11
1243,Piperlongumine,DBNDD2,44,0.00032336197909899056,0.00019000060274265707,0.00032336197909899056,0.0,False,12
1243,Piperlongumine,JUN,44,0.00031210685847327113,0.0003111503610853106,0.0003704652190208435,0.0,False,13
1243,Piperlongumine,CNN2,44,0.0003112974518444389,0.00036338355857878923,0.000386507686926052,0.0,False,14
1243,Piperlongumine,SLCO4A1,44,0.00031022660550661385,0.00025038296007551253,0.00033197959419339895,0.0,False,15
1243,Piperlongumine,HSPB1,44,0.0003068805963266641,0.000356284057488665,0.00036543403984978795,0.0,False,16
1243,Piperlongumine,UPP1,44,0.0003032088279724121,0.00017735025903675705,0.00031146948458626866,0.0,False,17
1243,Piperlongumine,PLCD3,44,0.00029924444970674813,0.0002598246792331338,0.0003296983486507088,0.0,False,18
1243,Piperlongumine,RHOBTB3,44,0.00029703229665756226,0.0002473864296916872,0.0003200830251444131,0.0,False,19
1243,Piperlongumine,CTSV,44,0.00029372761491686106,0.00017415836919099092,0.0002957460528705269,0.0,False,20
1249,BMS-345541,SAT1,170,0.0006556374137289822,0.00043131239362992346,0.0006902011227793992,0.0,False,1
1249,BMS-345541,ITM2C,170,0.00048115148092620075,0.00036598267615772784,0.0005116599495522678,0.0,False,2
1249,BMS-345541,LDHB,170,0.00043995678424835205,0.00046011796803213656,0.0005293980939313769,0.0,False,3
1249,BMS-345541,JUN,170,0.00042943007429130375,0.00031923732603900135,0.0004526373231783509,0.0,False,4
1249,BMS-345541,ANXA2,170,0.00041368830716237426,0.00031534902518615127,0.00043383397860452533,0.0,False,5
1249,BMS-345541,TCEAL4,170,0.0003770081384573132,0.0003880782169289887,0.00045075907837599516,0.0,False,6
1249,BMS-345541,RPS28P7,170,0.0003714154881890863,0.00041409587720409036,0.0004680090059991926,0.0,False,7
1249,BMS-345541,RHOBTB3,170,0.00035531152389012277,0.0002662305487319827,0.00037483975756913424,0.0,False,8
1249,BMS-345541,MTSS2,170,0.00035430456046015024,0.00027499397401697934,0.0003910683444701135,0.0,False,9
1249,BMS-345541,EPB41L2,170,0.00034707767190411687,0.00023639392748009413,0.0003616057801991701,0.0,False,10
1249,BMS-345541,ENC1,170,0.0003404392919037491,0.0002515567757654935,0.0003629295388236642,0.0,False,11
1249,BMS-345541,CNN2,170,0.0003383916919119656,0.0003451081574894488,0.0004016560560557991,0.0,False,12
1249,BMS-345541,MT2A,170,0.0003379699192009866,0.00028753012884408236,0.0003719725937116891,0.0,False,13
1249,BMS-345541,FXYD5,170,0.0003245329135097563,0.000243616450461559,0.00034912157570943236,0.0,False,14
1249,BMS-345541,MT1X,170,0.00031783527811057866,0.0002824503753799945,0.00034982405486516654,0.0,False,15
1249,BMS-345541,DBNDD2,170,0.00031765803578309715,0.00023495689674746245,0.0003391157079022378,0.0,False,16
1249,BMS-345541,TNFRSF21,170,0.00031750727794133127,0.0002443078556098044,0.0003411892685107887,0.0,False,17
1249,BMS-345541,RHOC,170,0.0003160969354212284,0.0003707732248585671,0.0004003820940852165,0.0,False,18
1249,BMS-345541,SLCO4A1,170,0.0003119028697255999,0.00025952712167054415,0.0003407522162888199,0.0,False,19
1249,BMS-345541,FAT1,170,0.0003092718543484807,0.00023559648252557963,0.0003301762626506388,0.0,False,20
1259,Talazoparib,SAT1,185,0.0006228123093023896,0.00039948427001945674,0.0006536291912198067,0.0,False,1
1259,Talazoparib,LDHB,185,0.0005563608719967306,0.000518114073202014,0.000632432522252202,0.0,False,2
1259,Talazoparib,ITM2C,185,0.0004940977087244391,0.0003969915269408375,0.0005297306342981756,0.0,False,3
1259,Talazoparib,ANXA2,185,0.0004890672280453146,0.0003442971792537719,0.0005213330150581896,0.0,False,4
1259,Talazoparib,JUN,185,0.0004020988999400288,0.00033853674540296197,0.0004484700330067426,0.0,False,5
1259,Talazoparib,MT2A,185,0.0003903039323631674,0.00028520013438537717,0.00041789477108977735,0.0,False,6
1259,Talazoparib,UPP1,185,0.00038451552973128855,0.00017557542014401406,0.00038470819708891213,0.0,False,7
1259,Talazoparib,YBX3,185,0.0003811240312643349,0.0004122868995182216,0.00047019333578646183,0.0,False,8
1259,Talazoparib,ADORA2B,185,0.0003763980057556182,0.0002003825211431831,0.000379865407012403,0.0,False,9
1259,Talazoparib,CNN2,185,0.000374702678527683,0.0003986698284279555,0.0004528588615357876,0.0,False,10
1259,Talazoparib,SLCO4A1,185,0.0003592956636566669,0.0002794533793348819,0.00038796968874521554,0.0,False,11
1259,Talazoparib,OCIAD2,185,0.0003510613751132041,0.0002428590669296682,0.0003685948031488806,0.0,False,12
1259,Talazoparib,RHOBTB3,185,0.0003482077445369214,0.0003043186152353883,0.0003870345535688102,0.0,False,13
1259,Talazoparib,FXYD5,185,0.0003470134106464684,0.00025474195717833936,0.0003695091581903398,0.0,False,14
1259,Talazoparib,TNFRSF21,185,0.00033697421895340085,0.00024282098456751555,0.0003594690060708672,0.0,False,15
1259,Talazoparib,GSTP1,185,0.00033436418743804097,0.00037926810909993947,0.0004168895538896322,0.0,False,16
1259,Talazoparib,EPB41L2,185,0.0003320302639622241,0.00027468567714095116,0.00037022941978648305,0.0,False,17
1259,Talazoparib,MTSS2,185,0.00033114859252236784,0.00025052300770767033,0.0003600168856792152,0.0,False,18
1259,Talazoparib,ID3,185,0.00032498384825885296,0.00032210448989644647,0.0003739840176422149,0.0,False,19
1259,Talazoparib,PRNP,185,0.00032307891524396837,0.00036806557909585536,0.00040659180376678705,0.0,False,20
1268,XAV939,LDHB,170,0.0005971561186015606,0.0004850817786063999,0.0006602027569897473,0.0,False,1
1268,XAV939,SAT1,170,0.000594784040004015,0.00041693830280564725,0.0006259643123485148,0.0,False,2
1268,XAV939,ITM2C,170,0.0005618572467938066,0.00035068157012574375,0.0005762226646766067,0.0,False,3
1268,XAV939,RPS28P7,170,0.0004384351195767522,0.00043200573418289423,0.0005110076162964106,0.0,False,4
1268,XAV939,ANXA2,170,0.00042770346044562757,0.00032961778924800456,0.000450988212833181,0.0,False,5
1268,XAV939,EPB41L2,170,0.00042427252628840506,0.0002480902476236224,0.00043363607255741954,0.0,False,6
1268,XAV939,PSAT1,170,0.00041139687527902424,0.000455554953077808,0.000509435310959816,0.0,False,7
1268,XAV939,HSPB1,170,0.0003743716806638986,0.0003877153212670237,0.0004341228923294693,0.0,False,8
1268,XAV939,CNN2,170,0.00036309624556452036,0.000345089501934126,0.0004151468747295439,0.0,False,9
1268,XAV939,FXYD5,170,0.00035723886685445905,0.00026118342066183686,0.00038124024285934865,0.0,False,10
1268,XAV939,JUN,170,0.00035606586607173085,0.0003547267406247556,0.0004188204475212842,0.0,False,11
1268,XAV939,ADGRE5,170,0.0003370991616975516,0.00026840573991648853,0.000350849237293005,0.0,False,12
1268,XAV939,TCEAL4,170,0.0003365518350619823,0.00040261904359795153,0.0004301048466004431,0.0,False,13
1268,XAV939,RHOC,170,0.0003161221684422344,0.0003858540439978242,0.000405097525799647,0.0,False,14
1268,XAV939,RHOBTB3,170,0.0003156579623464495,0.0002675980213098228,0.0003388175100553781,0.0,False,15
1268,XAV939,MT2A,170,0.0003127329400740564,0.00030749099096283317,0.0003644820535555482,0.0,False,16
1268,XAV939,PLCD3,170,0.00031121389474719763,0.00024735863553360105,0.0003311050240881741,0.0,False,17
1268,XAV939,CTSV,170,0.00030685821548104286,0.00018124663620255888,0.00031071077683009207,0.0,False,18
1268,XAV939,ENC1,170,0.0003059054142795503,0.000265911832684651,0.00033444553264416754,0.0,False,19
1268,XAV939,UPP1,170,0.00030552587122656405,0.00017965552979148924,0.00030839251121506095,0.0,False,20
1372,Trametinib,CNN2,189,0.0004914544988423586,0.0004919840721413493,0.0005547085893340409,0.0,False,1
1372,Trametinib,LDHB,189,0.00040568102849647403,0.0006376722594723105,0.0006071582902222872,0.0,False,2
1372,Trametinib,MTSS2,189,0.00039871083572506905,0.0003323123964946717,0.0004527929122559726,0.0,False,3
1372,Trametinib,HLA-B,189,0.0003954250132665038,0.000363332947017625,0.00042438844684511423,0.0,False,4
1372,Trametinib,ID3,189,0.00036980470758862793,0.00043224290129728615,0.0004548785218503326,0.0,False,5
1372,Trametinib,JUN,189,0.0003688445140141994,0.0004275958926882595,0.0004667317261919379,0.0,False,6
1372,Trametinib,TCEAL4,189,0.00036374255432747304,0.00047997734509408474,0.00047868775436654687,0.0,False,7
1372,Trametinib,AHNAK,189,0.00035980468965135515,0.00033988134237006307,0.00039913872024044394,0.0,False,8
1372,Trametinib,MICA,189,0.000348431000020355,0.0002544229500927031,0.0003637427871581167,0.0,False,9
1372,Trametinib,SAT1,189,0.0003312826156616211,0.0005295510054565966,0.0005060756229795516,0.0,False,10
1372,Trametinib,MIR4435-2HG,189,0.00033050798811018467,0.0002211267565144226,0.00034299862454645336,0.0,False,11
1372,Trametinib,HLA-C,189,0.0003285665879957378,0.0004562870890367776,0.00044519774382933974,0.0,False,12
1372,Trametinib,AJUBA,189,0.00032518795342184603,0.0002500074915587902,0.0003360366390552372,0.0,False,13
1372,Trametinib,SVIL-AS1,189,0.00032501245732419193,0.000466834258986637,0.0004475365858525038,0.0,False,14
1372,Trametinib,CTSZ,189,0.00032394437585026026,0.00028975779423490167,0.0003508125082589686,0.0,False,15
1372,Trametinib,P4HA2,189,0.0003226255939807743,0.00023737989249639213,0.0003378720721229911,0.0,False,16
1372,Trametinib,CHCHD10,189,0.0003215672040823847,0.0005649284576065838,0.0004651469353120774,0.0,False,17
1372,Trametinib,TNFRSF21,189,0.00032061029924079776,0.00030412161140702665,0.00036119791911914945,0.0,False,18
1372,Trametinib,BNIP3,189,0.00031422520987689495,0.00032691354863345623,0.0003683222457766533,0.0,False,19
1372,Trametinib,ERBB2,189,0.00031241978285834193,0.00030065543251112103,0.0003583648940548301,0.0,False,20
1401,AZD5438,SAT1,133,0.0007248164620250463,0.00041450190474279225,0.0007312142988666892,0.0,False,1
1401,AZD5438,LDHB,133,0.0005942614516243339,0.00045418020454235375,0.0006375281373038888,0.0,False,2
1401,AZD5438,ITM2C,133,0.00048116903053596616,0.0003782323037739843,0.0005100168054923415,0.0,False,3
1401,AZD5438,ANXA2,133,0.0004113735631108284,0.00033629988320171833,0.0004392479022499174,0.0,False,4
1401,AZD5438,PSAT1,133,0.00040736570372246206,0.000525851093698293,0.0005400367081165314,0.0,False,5
1401,AZD5438,CNN2,133,0.000403842976083979,0.0003656412591226399,0.00045436754589900374,0.0,False,6
1401,AZD5438,JUN,133,0.00039898004615679383,0.000331855466356501,0.0004310357035137713,0.0,False,7
1401,AZD5438,YBX3,133,0.0003914284170605242,0.0004390130052343011,0.0004697251715697348,0.0,False,8
1401,AZD5438,EPB41L2,133,0.00038430295535363257,0.0002499029505997896,0.0004034288867842406,0.0,False,9
1401,AZD5438,RHOC,133,0.00036821889807470143,0.0003649716090876609,0.00041662639705464244,0.0,False,10
1401,AZD5438,RPS28P7,133,0.00036788906436413527,0.00046108372043818235,0.0004735922848340124,0.0,False,11
1401,AZD5438,PHGDH,133,0.0003666344564408064,0.00035498273791745305,0.0004203346325084567,0.0,False,12
1401,AZD5438,MT2A,133,0.00035886745899915695,0.0002850132586900145,0.00038127703010104597,0.0,False,13
1401,AZD5438,RHOBTB3,133,0.00035726575879380107,0.00030545066692866385,0.0003938410372938961,0.0,False,14
1401,AZD5438,FAT1,133,0.00035040025250054896,0.000233639613725245,0.00036376513889990747,0.0,False,15
1401,AZD5438,NEAT1,133,0.00034915056312456727,0.0004554574261419475,0.0004411832778714597,0.0,False,16
1401,AZD5438,SCRN1,133,0.0003342827840242535,0.000322808074997738,0.0003775123041123152,0.0,False,17
1401,AZD5438,MT1X,133,0.00033039593836292624,0.00029082500259391963,0.0003575496666599065,0.0,False,18
1401,AZD5438,MTSS2,133,0.0003283299447502941,0.00026383635122328997,0.000358057877747342,0.0,False,19
1401,AZD5438,FXYD5,133,0.00032793174614198506,0.0002730805135797709,0.00035755347926169634,0.0,False,20
1449,AZD1208,NEAT1,132,0.0008403787505812943,0.0006312688929028809,0.0008806362748146057,0.0,False,1
1449,AZD1208,SAT1,132,0.0006419410929083824,0.0006067969952709973,0.0007587698637507856,0.0,False,2
1449,AZD1208,YBX3,132,0.0006195167661644518,0.000636888318695128,0.0007364703342318535,0.0,False,3
1449,AZD1208,MTSS2,132,0.0005487518501468003,0.0003778506361413747,0.0005771380965597928,0.0,False,4
1449,AZD1208,JUN,132,0.0004987994325347245,0.0004150197491981089,0.0005544652231037617,0.0,False,5
1449,AZD1208,MT2A,132,0.0004768221406266093,0.00030881501152180135,0.00048819329822435975,0.0,False,6
1449,AZD1208,TCEAL4,132,0.00044567667646333575,0.00045982186566106975,0.0005303143989294767,0.0,False,7
1449,AZD1208,ADORA2B,132,0.00044109750888310373,0.0002116793330060318,0.00044109750888310373,0.0,False,8
1449,AZD1208,TNFRSF21,132,0.0004375671851448715,0.0003303984412923455,0.0004690942005254328,0.0,False,9
1449,AZD1208,MT1X,132,0.0004345775814726949,0.00034144491655752063,0.00046131524140946567,0.0,False,10
1449,AZD1208,GABARAPL1,132,0.00043093718704767525,0.0003791682538576424,0.0004836466396227479,0.0,False,11
1449,AZD1208,JAG1,132,0.00042130821384489536,0.0002626556088216603,0.000434716755989939,0.0,False,12
1449,AZD1208,TIMP2,132,0.0004111700982321054,0.0002802077797241509,0.00042888690950348973,0.0,False,13
1449,AZD1208,PLS3,132,0.0004024425579700619,0.0003014849789906293,0.00042007918818853796,0.0,False,14
1449,AZD1208,CST3,132,0.0004003051435574889,0.0003972100676037371,0.00046317788655869663,0.0,False,15
1449,AZD1208,PON2,132,0.00038790004327893257,0.0004212743369862437,0.00048747705295681953,0.0,False,16
1449,AZD1208,GPX1,132,0.00038606018642894924,0.0006514536798931658,0.0006025070324540138,0.0,False,17
1449,AZD1208,SCRN1,132,0.00037768055335618556,0.00040834888932295144,0.0004452401481103152,0.0,False,18
1449,AZD1208,EPS8,132,0.0003743413253687322,0.0002455029170960188,0.00039122841553762555,0.0,False,19
1449,AZD1208,AGRN,132,0.0003716503269970417,0.0002740702766459435,0.0003942953480873257,0.0,False,20
1463,AZD1332,SAT1,133,0.0006337412050925195,0.0004126877465751022,0.0006619149353355169,0.0,False,1
1463,AZD1332,LDHB,133,0.0005261217011138797,0.0004364602791611105,0.0005957412649877369,0.0,False,2
1463,AZD1332,ITM2C,133,0.0004911443102173507,0.00034853184479288757,0.000512899539899081,0.0,False,3
1463,AZD1332,ANXA2,133,0.00043423977331258357,0.00031283870339393616,0.00044893298763781786,0.0,False,4
1463,AZD1332,JUN,133,0.00040140480268746614,0.0003072809777222574,0.00043149213888682425,0.0,False,5
1463,AZD1332,RPS28P7,133,0.00037154959863983095,0.00040430668741464615,0.00045095194946043193,0.0,False,6
1463,AZD1332,CNN2,133,0.0003675679618027061,0.00033958902349695563,0.00041935453191399574,0.0,False,7
1463,AZD1332,TCEAL4,133,0.00034795913961715996,0.0003841857542283833,0.0004366916255094111,0.0,False,8
1463,AZD1332,PSAT1,133,0.0003435705730225891,0.00046309447498060763,0.00047238607658073306,0.0,False,9
1463,AZD1332,EPB41L2,133,0.0003399761626496911,0.000250366487307474,0.00036200566682964563,0.0,False,10
1463,AZD1332,MT2A,133,0.00033315186738036573,0.00028107428806833923,0.0003648942511063069,0.0,False,11
1463,AZD1332,HSPB1,133,0.0003295713395345956,0.00039187894435599446,0.0004254281520843506,0.0,False,12
1463,AZD1332,NEAT1,133,0.00032935242052190006,0.0004563789698295295,0.00044531121966429055,0.0,False,13
1463,AZD1332,RHOC,133,0.00032770767575129867,0.00035997762461192906,0.00039372319588437676,0.0,False,14
1463,AZD1332,PLCD3,133,0.00032224826281890273,0.00024191402189899236,0.0003354984219186008,0.0,False,15
1463,AZD1332,SCRN1,133,0.0003206740948371589,0.0003113528364337981,0.0003717216895893216,0.0,False,16
1463,AZD1332,UPP1,133,0.00032001466024667025,0.00018302352691534907,0.0003232010349165648,0.0,False,17
1463,AZD1332,MTSS2,133,0.0003194008895661682,0.0002598371356725693,0.0003556234878487885,0.0,False,18
1463,AZD1332,TNFRSF1A,133,0.0003146578383166343,0.0003642832743935287,0.00040138931944966316,0.0,False,19
1463,AZD1332,ADGRE5,133,0.0003145881637465209,0.00025006697978824377,0.0003354565124027431,0.0,False,20
1494,SN-38,NEAT1,188,0.0005545579479075968,0.0005562023725360632,0.0006428102497011423,0.0,False,1
1494,SN-38,CKAP4,188,0.00053300557192415,0.000369377201423049,0.0005512978532351553,0.0,False,2
1494,SN-38,SAT1,188,0.0005181854357942939,0.0005809967406094074,0.0006469264044426382,0.0,False,3
1494,SN-38,COTL1,188,0.0005036203074268997,0.0003978649037890136,0.0005384742980822921,0.0,False,4
1494,SN-38,TCEAL4,188,0.00048431396135129035,0.00046009020297788084,0.0005362966912798584,0.0,False,5
1494,SN-38,MT1X,188,0.00047967812861315906,0.0004064189561177045,0.0005234858253970742,0.0,False,6
1494,SN-38,HSPB1,188,0.0004778555012308061,0.0005582444719038904,0.000585618952754885,0.0,False,7
1494,SN-38,LMNA,188,0.00047508548595942557,0.00035569234751164913,0.000498196401167661,0.0,False,8
1494,SN-38,MTSS2,188,0.0004631714546121657,0.0003281229583080858,0.0004981046658940613,0.0,False,9
1494,SN-38,ANXA2,188,0.00045109071652404964,0.00043538399040699005,0.0005075306398794055,0.0,False,10
1494,SN-38,ENC1,188,0.000425864098360762,0.00036881730193272233,0.00048409117152914405,0.0,False,11
1494,SN-38,PRNP,188,0.0004217134846840054,0.00043603594531305134,0.0004843643109779805,0.0,False,12
1494,SN-38,P4HA2,188,0.00041241158032789826,0.00022686344163957983,0.0004200295661576092,0.0,False,13
1494,SN-38,WWC1,188,0.00041135511128231883,0.0002763516968116164,0.0004254164232406765,0.0,False,14
1494,SN-38,CST3,188,0.0004033083969261497,0.000397223251638934,0.0004501595685724169,0.0,False,15
1494,SN-38,RHOC,188,0.00039424540591426194,0.0004357914440333843,0.0004957987111993134,0.0,False,16
1494,SN-38,MARCKSL1,188,0.00039292246219702065,0.00041371656698174775,0.00046462652971968055,0.0,False,17
1494,SN-38,TNFRSF21,188,0.0003862035518977791,0.0003462019085418433,0.0004297829291317612,0.0,False,18
1494,SN-38,JAG1,188,0.0003842944570351392,0.00026015020557679236,0.00039759548963047564,0.0,False,19
1494,SN-38,CHCHD10,188,0.00037527750828303397,0.0005310563719831407,0.0004887653631158173,0.0,False,20
1507,Ruxolitinib,SAT1,171,0.0007012059213593602,0.00040460002492181957,0.0007131895981729031,0.0,False,1
1507,Ruxolitinib,LDHB,171,0.0005787243135273457,0.00046401735744439065,0.0006261455710045993,0.0,False,2
1507,Ruxolitinib,ITM2C,171,0.0004809134406968951,0.0003844143357127905,0.0005139546701684594,0.0,False,3
1507,Ruxolitinib,YBX3,171,0.0004268712073098868,0.00038117694202810526,0.0004788945661857724,0.0,False,4
1507,Ruxolitinib,ANXA2,171,0.0004193188506178558,0.0003284041304141283,0.0004489646526053548,0.0,False,5
1507,Ruxolitinib,JUN,171,0.0004000527842435986,0.00036938406992703676,0.00046013426617719233,0.0,False,6
1507,Ruxolitinib,MT2A,171,0.000371117697795853,0.0002701475459616631,0.0003861045988742262,0.0,False,7
1507,Ruxolitinib,RPS28P7,171,0.0003649606369435787,0.00043165040551684797,0.00046006316551938653,0.0,False,8
1507,Ruxolitinib,FXYD5,171,0.0003622714430093765,0.0002746633836068213,0.00038517426582984626,0.0,False,9
1507,Ruxolitinib,EPB41L2,171,0.0003608998376876116,0.00024248266709037125,0.00037708025774918497,0.0,False,10
1507,Ruxolitinib,SLCO4A1,171,0.0003393874503672123,0.0003130197001155466,0.0003899231378454715,0.0,False,11
1507,Ruxolitinib,TNFRSF1A,171,0.0003391884092707187,0.0003432575613260269,0.00040647544665262103,0.0,False,12
1507,Ruxolitinib,GLUL,171,0.00033896550303325057,0.00028424293850548565,0.0003693830512929708,0.0,False,13
1507,Ruxolitinib,RHOC,171,0.0003357148088980466,0.0003715119673870504,0.00041207182221114635,0.0,False,14
1507,Ruxolitinib,UPP1,171,0.00032904045656323433,0.00016975827747955918,0.00033132496173493564,0.0,False,15
1507,Ruxolitinib,ADORA2B,171,0.00032513600308448076,0.00018772321345750242,0.0003269851440563798,0.0,False,16
1507,Ruxolitinib,DBNDD2,171,0.0003212364390492439,0.00023415325267706066,0.0003378239634912461,0.0,False,17
1507,Ruxolitinib,ADGRE5,171,0.0003189354029018432,0.00025469312095083296,0.00033189155510626733,0.0,False,18
1507,Ruxolitinib,RPL39L,171,0.0003144972724840045,0.0002721563505474478,0.0003560424083843827,0.0,False,19
1507,Ruxolitinib,MTSS2,171,0.00031391935772262514,0.0002483982825651765,0.0003413876984268427,0.0,False,20
1512,Cyclophosphamide,SAT1,186,0.0006642003427259624,0.000490960490424186,0.0007087429403327405,0.0,False,1
1512,Cyclophosphamide,JUN,186,0.0004047986294608563,0.00037175737088546157,0.00045839569065719843,0.0,False,2
1512,Cyclophosphamide,LDHB,186,0.00040121545316651464,0.0004862288187723607,0.0005139049026183784,0.0,False,3
1512,Cyclophosphamide,ANXA2,186,0.0003937393776141107,0.0003246470878366381,0.000426358514232561,0.0,False,4
1512,Cyclophosphamide,MT2A,186,0.0003924050834029913,0.0002930821792688221,0.0004178053350187838,0.0,False,5
1512,Cyclophosphamide,MT1X,186,0.0003863802121486515,0.00031724615837447345,0.0004250594647601247,0.0,False,6
1512,Cyclophosphamide,MTSS2,186,0.0003721058019436896,0.0002856883511412889,0.0004089356807526201,0.0,False,7
1512,Cyclophosphamide,TCEAL4,186,0.0003716723877005279,0.0003962107002735138,0.00044900618377141654,0.0,False,8
1512,Cyclophosphamide,DBNDD2,186,0.0003669139405246824,0.00026971963234245777,0.00039336748886853456,0.0,False,9
1512,Cyclophosphamide,RHOC,186,0.00036217327578924596,0.00040544019429944456,0.0004539623623713851,0.0,False,10
1512,Cyclophosphamide,PON2,186,0.00036016403464600444,0.00031541555654257536,0.0004112243768759072,0.0,False,11
1512,Cyclophosphamide,YBX3,186,0.0003598394978325814,0.0004670775088015944,0.000475129927508533,0.0,False,12
1512,Cyclophosphamide,NEAT1,186,0.00035613629734143615,0.0004941177321597934,0.00047647167230024934,0.0,False,13
1512,Cyclophosphamide,CST3,186,0.0003371337370481342,0.0003117916639894247,0.00038718688301742077,0.0,False,14
1512,Cyclophosphamide,ITM2C,186,0.00033510636421851814,0.00043252925388514996,0.00045956455869600177,0.0,False,15
1512,Cyclophosphamide,ENC1,186,0.00032576645025983453,0.00026518580853007734,0.000351512135239318,0.0,False,16
1512,Cyclophosphamide,TNFRSF21,186,0.000318419944960624,0.00028959926567040384,0.00036629915121011436,0.0,False,17
1512,Cyclophosphamide,EPB41L2,186,0.0003155548474751413,0.00028021831531077623,0.00034476720611564815,0.0,False,18
1512,Cyclophosphamide,AHNAK,186,0.00031210394809022546,0.0002540228597354144,0.0003393411752767861,0.0,False,19
1512,Cyclophosphamide,FAT1,186,0.00031107431277632713,0.00023977455566637218,0.00033478718250989914,0.0,False,20
1560,Alpelisib,SAT1,187,0.0007233971846289933,0.0004086153057869524,0.0007313995156437159,0.0,False,1
1560,Alpelisib,LDHB,187,0.0005098952678963542,0.0004931521252728999,0.0005929653416387737,0.0,False,2
1560,Alpelisib,ITM2C,187,0.00048372897435911,0.00037591022555716336,0.0005211590905673802,0.0,False,3
1560,Alpelisib,ANXA2,187,0.00043086541700176895,0.0003524779749568552,0.00046466951607726514,0.0,False,4
1560,Alpelisib,JUN,187,0.00041070199222303927,0.00033089681528508663,0.0004437070165295154,0.0,False,5
1560,Alpelisib,FXYD5,187,0.00040330892079509795,0.00025698996614664793,0.00041221934952773154,0.0,False,6
1560,Alpelisib,MT2A,187,0.0003876040573231876,0.00028671795735135674,0.00040833756793290377,0.0,False,7
1560,Alpelisib,UPP1,187,0.0003693355538416654,0.00017613108502700925,0.0003693897451739758,0.0,False,8
1560,Alpelisib,SLCO4A1,187,0.00035604642471298575,0.0002744093653745949,0.000386298808734864,0.0,False,9
1560,Alpelisib,ADGRE5,187,0.00035385190858505666,0.0002708880347199738,0.00037036207504570484,0.0,False,10
1560,Alpelisib,MT1X,187,0.0003498005389701575,0.00030486087780445814,0.0003866215411107987,0.0,False,11
1560,Alpelisib,CNN2,187,0.00034261131077073514,0.0003784026193898171,0.00042545414180494845,0.0,False,12
1560,Alpelisib,YBX3,187,0.0003391843638382852,0.0004118884389754385,0.00043412629747763276,0.0,False,13
1560,Alpelisib,EPB41L2,187,0.00033364928094670177,0.00023277905711438507,0.0003457244602032006,0.0,False,14
1560,Alpelisib,GLUL,187,0.0003314574423711747,0.0002819935034494847,0.00036481820279732347,0.0,False,15
